,Full request URI,Label
0,http://www.cnn.com/,News
1,http://www.foxnews.com/,News
2,http://rss.cnn.com/rss/cnn_topstories.rss,News
3,http://www.foxnews.com/xmlfeed/rss/04313000.rss,News
4,http://rss.cnn.com/rss/cnn_latest.rss,News
5,http://www.euronews.net/,News
6,http://www.euronews.net/rss/euronews_en.xml,News
7,http://www.alternet.org/,News
8,http://us.altnews.com.au/,News
9,http://www.guerrillanews.com/,News
10,http://www.alternet.org/module/feed/rss/,News
11,http://therealnews.com/,News
12,http://newstandardnews.net/,News
13,http://www.newpages.com,News
14,http://www.alternet.org/,News
15,http://www.metronews.com/,News
16,http://www.wafreepress.org/,News
17,http://www.explodingcigar.com,News
18,http://www.explodingcigar.com/feed/,News
19,http://rss.cnn.com/rss/cnn_offbeat.rss,News
20,http://feeds.chron.com/houstonchronicle/news-bizarre,News
21,http://www.oddnews.org/,News
22,http://www.sfgate.com/news/weird/,News
23,http://www.luver.org,News
24,http://foxnews.com/politics,News
25,http://www.sfgate.com/columnists/worldviews/,News
26,http://www.opposingviews.com/,News
27,http://www.sfgate.com/columnists/,News
28,http://www.nationalreview.com,News
29,http://seattletimes.nwsource.com/columnists/,News
30,http://seattlepi.nwsource.com/columnists/,News
31,http://www.miamiherald.com/news/columnists/,News
32,http://www.chron.com/news/columnists/,News
33,http://www.star-telegram.com/news/columnists/,News
34,http://www.columnists.com/,News
35,http://www.the-crackpot.com,News
36,http://www.dntownsend.com/site/beanstk/bnstk1.htm,News
37,http://www.genepool.addr.com/,News
38,http://www.sfgate.com/cgi-bin/srch_archive/columnists.cgi?waisdbname=/web/sfgate/wais/chronicle/&amp;byline=arthur+hoppe,News
39,http://www.stupidmanok.com,News
40,http://www.sfgate.com/columnists/gonick/archive/,News
41,http://sonya.lanecurrent.net/,News
42,http://www.markbazer.com/,News
43,http://www.stolensoap.com,News
44,http://www.hollisgillespie.com,News
45,http://www.miguelkeenanan.com/menu.html,News
46,http://www.pipcom.com/~pepe/dave.html,News
47,http://thewriterslife.homestead.com/whereisthedamnpicketfence.html,News
48,http://www.karenrinehart.net/,News
49,http://www.ruralreflectionsblog.net,News
50,http://www.readjulia.com/life/,News
51,http://www.sfgate.com/columnists/carroll/,News
52,http://www.nationalreview.com/kob/kob.shtml,News
53,http://russmaney.com,News
54,http://www.nationalreview.com/goldberg/goldberg.shtml,News
55,http://thetruthmainly.com/,News
56,http://www.miamiherald.com/424/index.html,News
57,http://www.star-telegram.com/202/index.html,News
58,http://www.postwritersgroup.com/parker.htm,News
59,http://www.postwritersgroup.com/will.htm,News
60,http://www.nationalreview.com/buckley/buckley.asp,News
61,http://www.ericmargolis.com/,News
