,Full request URI,Label
0,http://members.tripod.com/antiquesgarden/,Recreation
1,http://www.gilai.com/,Recreation
2,http://www.oldewash.com/,Recreation
3,http://www.home.ix.netcom.com/~bauerpot/bq/,Recreation
4,http://www.susiecooper.net,Recreation
5,http://ecanadaartpottery.com,Recreation
6,http://www.ceramic1900.com/,Recreation
7,http://www.delightfuldogs.com/,Recreation
8,http://www.ohiopottery.com,Recreation
9,http://www.astbury.org/pottery/pottmain.htm,Recreation
10,http://www.collectingnetwork.com,Recreation
11,http://www.villagegare.com/,Recreation
12,http://www.edgeta.org/,Recreation
13,http://www.old-engine.com/,Recreation
14,http://members.iinet.net.au/~hoppi/,Recreation
15,http://gus007n2.tripod.com,Recreation
16,http://members.tripod.com/rumelypull/rumely.html,Recreation
17,http://www.old-engine.com/,Recreation
18,http://olivergang.org,Recreation
19,http://www.steam-era.com/,Recreation
20,http://web2.airmail.net/bealke/tractors.htm,Recreation
21,http://www.two-cylinder.com,Recreation
22,http://www.minneapolis-moline.com/,Recreation
23,http://wagamantiquetractors.tripod.com,Recreation
24,http://members.tripod.com/~wcata/mainindex.html,Recreation
25,http://www.ntet.co.uk/,Recreation
26,http://www.oldtractor.co.uk/,Recreation
27,http://www.prestonservices.co.uk/,Recreation
28,http://members.tripod.com/a.whitton/web_page.html,Recreation
29,http://www.maltwood.uvic.ca/hoft/timeline.html,Recreation
30,http://dhr.dos.state.fl.us/museum/collections/furniture/,Recreation
31,http://www.tvada.co.uk,Recreation
32,http://www.antiquemed.com/,Recreation
33,http://www.antiquespectacles.co.uk/,Recreation
34,http://www.kunstkammer.com,Recreation
35,http://www.antiquespectacles.com,Recreation
36,http://www.curiousscience.com,Recreation
37,http://www.apothecarycollectables.com,Recreation
38,http://www.gaehrken.de/sr/index-e.html,Recreation
39,http://www.dotpoint.com/xnumber/hp.htm,Recreation
40,http://www.calvin.edu/academic/cas/gpa/ddr30.htm,Recreation
41,http://www.cuban-posters.freeservers.com/,Recreation
42,http://members.tripod.com/~cwphotos/,Recreation
43,http://www.maineantiquedigest.com/,Recreation
44,http://members.tripod.com/~rbotti/pilot/,Recreation
45,http://home.netcom.com/~wa2ise/radios/aa5h.html,Recreation
46,http://www.eht.com/oldradio/clubinfo/monthly/nov-96/headphon.html,Recreation
47,http://www.atwaterkent.info/,Recreation
48,http://marcradioclub.tripod.com/marchome.htm,Recreation
49,http://dadellers.tripod.com/,Recreation
50,http://www.hlara.org/,Recreation
51,http://www.mikesradio.freeservers.com/,Recreation
52,http://aligator222.tripod.com/radio/radio.html,Recreation
53,http://radio.gort.dk/,Recreation
54,http://itsmegfb.tripod.com/,Recreation
55,http://www.tri.net/~rrogers/radio/,Recreation
56,http://www.tabiwallah.com/radiowallah/index.html,Recreation
57,http://www.thunderstrand.com/,Recreation
58,http://www.internetrugs.com/,Recreation
59,http://www.spongobongo.com/,Recreation
60,http://www.hollysmithrugs.com,Recreation
61,http://bijar.com,Recreation
62,http://www.orientalrugsofbath.com,Recreation
63,http://ihbs.org/,Recreation
64,http://www.oriental-rugs-history.com,Recreation
65,http://www.hajjibaba.org/,Recreation
66,http://ee.1asphost.com/orientalruglovers/,Recreation
67,http://www.auction.de/,Recreation
68,http://www.mgl.ca/~saillrug/,Recreation
69,http://www.bustamante-shows.com,Recreation
70,http://www.atlantiquecity.com/,Recreation
71,http://www.mmart.com/chicagoantiques/,Recreation
72,http://www.silvercollecting.com/silvermarks.html,Recreation
73,http://www.smpub.com,Recreation
74,http://www.vintagephone.com,Recreation
75,http://www.museumphones.com/,Recreation
76,http://communicationsmuseum.tripod.com/,Recreation
77,http://www.kiosk-korner.co.uk/,Recreation
78,http://www.zianet.com/sparks/,Recreation
79,http://members.tripod.com/~sawtool/linkspage.htm,Recreation
80,http://www.oldtoolheaven.com/,Recreation
81,http://www.newbtr.com,Recreation
82,http://www.voicenet.com/~rburton/,Recreation
83,http://www.finetoolj.com/,Recreation
84,http://jonzimmersantiquetools.com/,Recreation
85,http://www.eaiainfo.org/,Recreation
86,http://www.rmtc.org/,Recreation
87,http://www.civilwarguns.com/index.html,Recreation
88,http://www.fmtunerinfo.com/,Recreation
89,http://members.tripod.com/martin_leese/audio/,Recreation
90,http://www.cs.huji.ac.il/~springer/,Recreation
91,http://www.members.tripod.com/nanhifi/,Recreation
92,http://www.hal-pc.org/~bwhitejr/,Recreation
93,http://www.subwoofer-builder.com/,Recreation
94,http://www.lonesaguaro.com/speakers/,Recreation
95,http://members.tripod.com/~gresh7/greshaudio.html,Recreation
96,http://www.audioheritage.org/,Recreation
97,http://bfdguide.ws,Recreation
98,http://www.audioprophile.com/,Recreation
99,http://www.soundrecordingadvice.com,Recreation
100,http://members.tripod.com/~psych/index.html,Recreation
101,http://pgb2000.tripod.com/,Recreation
102,http://mdf1.tripod.com/,Recreation
103,http://c.1asphost.com/mironics/,Recreation
104,http://caraudio.biggz.com/,Recreation
105,http://www.bcae1.com/,Recreation
106,http://nkazmers.tripod.com/audio.html,Recreation
107,http://www.supercars.net/pitlane?viewforums=y,Recreation
108,http://forums.780tuners.com/,Recreation
109,http://www.jdmcentral.net/,Recreation
110,http://members.tripod.com/spindlescarclub/,Recreation
111,http://www.cal4wheel.com/d4w/,Recreation
112,http://members.tripod.com/socrc/,Recreation
113,http://members.tripod.com/slc4life/,Recreation
114,http://www.u-fine.freeservers.com/,Recreation
115,http://members.tripod.com/untimpressions/,Recreation
116,http://www.streetmachine.org.au,Recreation
117,http://seductiveautosports.tripod.com,Recreation
118,http://lethalmotorsports.tripod.com/,Recreation
119,http://www.elitekonceptz.com,Recreation
120,http://www.inlandempireoffroad.org/,Recreation
121,http://www.classicmotor.co.uk/clubs/clubs.htm,Recreation
122,http://www.classic-car-directory.com/,Recreation
123,http://www.carestoration.com/automo.htm,Recreation
124,http://www.nhtsa.dot.gov/people/injury/research/wireless/,Recreation
125,http://www.ifisher.com/honda.htm,Recreation
126,http://www.drivingtoday.com,Recreation
127,http://www.stopredlightrunning.com/,Recreation
128,http://www.carmemories.com,Recreation
129,http://members.tripod.com/transam672/,Recreation
130,http://www.carfolio.com/,Recreation
131,http://home.gwi.net/~spectrum/opeel.html,Recreation
132,http://tjpigpen.tripod.com/index.html,Recreation
133,http://www.4x4.is/,Recreation
134,http://www.top4x4sites.co.uk,Recreation
135,http://hollywood4x4.tripod.com/,Recreation
136,http://www.marylandcreepers.com/,Recreation
137,http://www.roadrunner4wheelers.org,Recreation
138,http://www.traxxinmotion.freeservers.com/,Recreation
139,http://www.caos4x4.com/,Recreation
140,http://www.akextreme4x4.com/,Recreation
141,http://www.awdc.co.uk,Recreation
142,http://www.burnhamoffroaders.org.uk/,Recreation
143,http://www.hull4x4.com,Recreation
144,http://www.glass-uk.org/,Recreation
145,http://www.4x4.lk,Recreation
146,http://www.offroadshops.com/,Recreation
147,http://custom4x4.tripod.com/,Recreation
148,http://media-north.com/4wd/,Recreation
149,http://jeepchick780.tripod.com/4wheelinit/,Recreation
150,http://members.tripod.com/cutter001/index.htm,Recreation
151,http://82toyota.tripod.com,Recreation
152,http://www.belgium4x4.be/,Recreation
153,http://musclesliver.tripod.com,Recreation
154,http://www.4x4spot.com/,Recreation
155,http://members.core.com/~mcbeed/autos/,Recreation
156,http://www.papasbarn.com/duryea/,Recreation
157,http://members.tripod.com/~ben1937/kfoci.htm,Recreation
158,http://www.relicsandrods.com,Recreation
159,http://www.topsclub.com,Recreation
160,http://www.vintagesociety.co.uk,Recreation
161,http://www.richmondaaca.com,Recreation
162,http://www.acccc.ca/,Recreation
163,http://www.antiqueautosbahamas.com/,Recreation
164,http://www.classicmotor.co.uk/cmmevent.htm,Recreation
165,http://floridaswapmeet.com,Recreation
166,http://dianejohnson3.tripod.com/,Recreation
167,http://www.modeltford.net/whats_new.html,Recreation
168,http://www.oldwoodies.com/gallery-bus.htm,Recreation
169,http://www.historical-automobile-society.ca/,Recreation
170,http://parkercountycruisers.tripod.com/,Recreation
171,http://www.kwondo.org/,Recreation
172,http://earlyamericancarclub.tripod.com/,Recreation
173,http://www.mbhconcours.org,Recreation
174,http://www.couleeregionmopars.com,Recreation
175,http://www.britishcarweek.org,Recreation
176,http://members.tripod.com/classic_drvr/,Recreation
177,http://members.tripod.com/~classiccars/index.html,Recreation
178,http://members.tripod.com/jrrodder/,Recreation
179,http://members.tripod.com/sirlimphand/,Recreation
180,http://mlavander.tripod.com/cars.htm,Recreation
181,http://bencar3.tripod.com/benscarpage/,Recreation
182,http://www.aaberg.com,Recreation
183,http://www.corvaircorsa.com/monzapro.html,Recreation
184,http://cars_2002.tripod.com/autoshows.html,Recreation
185,http://shulga.tripod.com/tricar/e.htm,Recreation
186,http://www.diseno-art.com/encyclopedia/concept_cars/concept_cars.html,Recreation
187,http://www.superfuturecars.com,Recreation
188,http://theroddoctor2.tripod.com,Recreation
189,http://www.ridejudge.com,Recreation
190,http://andysaunderskustoms.freeservers.com/,Recreation
191,http://www.layitlow.com,Recreation
192,http://www.sleepylagoon.com,Recreation
193,http://members.tripod.com/impressionscarclub/,Recreation
194,http://www.lowriderbike.com/,Recreation
195,http://www.badasspt.com/,Recreation
196,http://www.bsrc.org,Recreation
197,http://midnightrodders.tripod.com/,Recreation
198,http://www.rodmasters.com,Recreation
199,http://members.tripod.com/gsnailhead/mainpage.htm,Recreation
200,http://members.tripod.com/mopardaddy/,Recreation
201,http://hizandherz.00page.com,Recreation
202,http://members.tripod.com/~duncan63/index.htm,Recreation
203,http://members.tripod.com/z_shadow/,Recreation
204,http://www.cruisinstyle.com/,Recreation
205,http://www.hotrodhotline.com/,Recreation
206,http://www.edinburghcruise.co.uk,Recreation
207,http://members.westnet.com.au/cobra-/lazy-d/,Recreation
208,http://www.domesticdriver.com/,Recreation
209,http://www.ricedrides.com/,Recreation
210,http://www.users.globalnet.co.uk/~anchsa/home2.htm,Recreation
211,http://www.supercars.net/,Recreation
212,http://www.hearse.de/,Recreation
213,http://www.hearsedriver.com,Recreation
214,http://members.tripod.com/rollingstart/doompage.htm,Recreation
215,http://lamborghinireplica.com,Recreation
216,http://members.tripod.com/kitplace/,Recreation
217,http://biketransplant.tripod.com/,Recreation
218,http://pages.prodigy.net/dbagwell1/,Recreation
219,http://home.wanadoo.nl/hansefde/,Recreation
220,http://dlukoszek.tripod.com/index.html,Recreation
221,http://www.members.tripod.com/kitcarbuilding/,Recreation
222,http://www.vw1950.com/,Recreation
223,http://www.bradleygt2.com/,Recreation
224,http://www.palmcoastphoto.com/brad/,Recreation
225,http://chicagolandreplicar.tripod.com,Recreation
226,http://www.quantumowners.com/,Recreation
227,http://www.minari-register.org.uk/,Recreation
228,http://www.morford.flyer.co.uk/,Recreation
229,http://www.sdbc.co.uk/,Recreation
230,http://www.marlinownersclub.com/,Recreation
231,http://members.tripod.com/firstjavelin/,Recreation
232,http://locostbuild.tripod.com/,Recreation
233,http://www.lesnewell.co.uk/locost_index.html,Recreation
234,http://www.racetech.ee/,Recreation
235,http://www.rhocar.org/,Recreation
236,http://www.carfolio.com/specifications/models/?man=5580,Recreation
237,http://www.seight.com/,Recreation
238,http://illinimets.tripod.com/index.html,Recreation
239,http://www.musclecarsforever.com,Recreation
240,http://www.musclecarjungle.com,Recreation
241,http://www.oldwoodies.com/gallery-shootingbrakes.htm,Recreation
242,http://www.aswoa.com/,Recreation
243,http://www.classicrefusetrucks.com,Recreation
244,http://www.oldwoodies.com/,Recreation
245,http://www.nationalwoodieclub.com/,Recreation
246,http://www.kars.com/showcase/wood-n-carr/index.html,Recreation
247,http://www.wavecrestwoodies.com,Recreation
248,http://www.everettcurrierfarm.com/hc_home.html,Recreation
249,http://www.autowire.net/1999-25.html,Recreation
250,http://www.autowire.net/1999-27.html,Recreation
251,http://www.travellertimbers.co.uk/,Recreation
252,http://www.iaa.de/,Recreation
253,http://www.salonautomovil.com/,Recreation
254,http://www.carshownews.com/,Recreation
255,http://www.salon-auto.ch/,Recreation
