,Full request URI,Label
0,https://www.catholiconline.school/collections/archangels?utm_campaign=Catholic%20Online%20Ads&utm_source=Course%20Layout%201&utm_medium=Archangels,Faith & Beliefs
1,https://www.catholiconline.school/courses/take/The-ten-commandments/live-lessons/24528504-the-ten-commandments-the-sixth-and-ninth-commandments-live-lesson-with-professor-marshall-connolly-may-26-9-am-pacific,Faith & Beliefs
2,https://www.youtube.com/watch?v=w75n0pncg9k,Faith & Beliefs
3,https://catholicresources.education/collections/prayers,Faith & Beliefs
4,https://catholiconline.shopping/collections/prayer-cards?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
5,https://catholiconline.shopping/collections/keychains?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
6,https://www.youtube.com/watch?v=1mhOSKTjbLo,Faith & Beliefs
7,https://www.youtube.com/watch?v=qI7L0qCvxhI,Faith & Beliefs
8,https://catholicresources.education/collections/new-releases,Faith & Beliefs
9,https://catholiconline.shopping/collections/church-goods?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
10,https://catholiconline.shopping/,Faith & Beliefs
11,https://www.catholiconline.school/,Faith & Beliefs
12,https://catholiconline.shopping/collections/visor-clips?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
13,https://catholicresources.education/collections/sacraments,Faith & Beliefs
14,https://catholicresources.education/collections/encyclicals,Faith & Beliefs
15,https://catholiconline.shopping/collections/plaques?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
16,https://www.youtube.com/c/catholiconlinemedia/,Faith & Beliefs
17,https://catholicresources.education/collections/most-popular,Faith & Beliefs
18,https://catholicresources.education/collections/coloring-books-pages,Faith & Beliefs
19,https://catholiconline.shopping/collections/face-masks?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
20,https://www.twitter.com/catholiconline,Faith & Beliefs
21,https://ycvf.org/products/donate?utm_campaign=Catholic%20Online%20Ads&utm_source=Modal&utm_medium=ReadersDontScroll,Faith & Beliefs
22,https://www.youtube.com/watch?v=W8GUYCMpNC0,Faith & Beliefs
23,https://catholiconline.shopping/collections/all-medals?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
24,https://catholiconline.shopping/collections/books?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
25,https://www.catholiconline.school/courses/Religious-Ed-Confirmation?utm_campaign=Catholic%20Online%20Ads&utm_source=Course%20Layout%201&utm_medium=Confirmation,Faith & Beliefs
26,https://ycvf.org/products/donate?utm_campaign=Catholic%20Online%20Ads&utm_source=Menu&utm_medium=DONATE%20NOW,Faith & Beliefs
27,https://catholiconline.shopping/collections/bracelets?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
28,https://www.youtube.com/watch?v=jcSyoHfMzO8,Faith & Beliefs
29,https://catholicresources.education/?utm_campaign=Catholic%20Online%20Ads&utm_source=Position%204&utm_medium=FreeCatholicPdfs,Faith & Beliefs
30,https://catholiconline.shopping/collections/crucifix-pendants?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
31,https://www.youtube.com/watch?v=Oc3hu6y6qks,Faith & Beliefs
32,https://www.facebook.com/catholiconline,Faith & Beliefs
33,https://catholicresources.education/collections/lent-easter,Faith & Beliefs
34,https://catholicresources.education/collections/mary-mother-of-jesus,Faith & Beliefs
35,https://catholicresources.education/collections/espanol,Faith & Beliefs
36,https://catholicresources.education/collections/books,Faith & Beliefs
37,https://catholicresources.education/collections/jesus,Faith & Beliefs
38,https://catholiconline.shopping/collections/pets?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
39,https://catholiconline.shopping/collections/all-bibles?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
40,https://ycvf.org/products/donate?utm_campaign=Catholic%20Online%20Ads&utm_source=Top%20Ad&utm_medium=We%20Humbly_black,Faith & Beliefs
41,https://www.catholiconline.school/collections,Faith & Beliefs
42,https://catholicresources.education/collections/saints-fun-facts,Faith & Beliefs
43,https://catholicresources.education/collections/rosary,Faith & Beliefs
44,https://catholiconline.shopping/collections/statues?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
45,https://catholicresources.education/collections/apostolic-exhortation,Faith & Beliefs
46,https://catholiconline.shopping/?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=PopularCollections,Faith & Beliefs
47,https://catholiconline.shopping/?utm_campaign=Catholic%20Online%20Ads&utm_source=Menu&utm_medium=Shop%20Catholic%20Now,Faith & Beliefs
48,https://www.catholiconline.school/courses/first-holy-communion-with-certificate-of-completion?utm_campaign=Catholic%20Online%20Ads&utm_source=Course%20Layout%201&utm_medium=First+Holy+Communion,Faith & Beliefs
49,https://www.catholiconline.school/courses/take/grade-7-social-studies-world-history/live-lessons/24534588-world-history-the-greeks-lesson-2-a-dark-age-live-lesson-with-professor-marshall-connolly-may-26-11-am-pacific,Faith & Beliefs
50,https://catholiconline.shopping/collections/face-masks?utm_campaign=Catholic%20Online%20Ads&utm_source=ROS&utm_medium=4FaceMaskOnly,Faith & Beliefs
